release_num,release_name,release_year,musician_name,musician_instruments
ECM 2473 NS,Meredith Monk - On Behalf Of Nature  ,2016,Meredith Monk,voices
ECM 2473 NS,Meredith Monk - On Behalf Of Nature  ,2016,Bruce Rameker,voices
ECM 2473 NS,Meredith Monk - On Behalf Of Nature  ,2016,Allison Sniffin,voices
ECM 2473 NS,Meredith Monk - On Behalf Of Nature  ,2016,Sidney Chen,voices
ECM 2473 NS,Meredith Monk - On Behalf Of Nature  ,2016,Meredith Monk,composer
ECM 2474,"Ches Smith, Craig Taborn, Mat Maneri - The Bell  ",2016,Mat Maneri,viola
ECM 2474,"Ches Smith, Craig Taborn, Mat Maneri - The Bell  ",2016,Craig Taborn,piano
ECM 2474,"Ches Smith, Craig Taborn, Mat Maneri - The Bell  ",2016,Ches Smith,drums
ECM 2474,"Ches Smith, Craig Taborn, Mat Maneri - The Bell  ",2016,Ches Smith,vibes
ECM 2474,"Ches Smith, Craig Taborn, Mat Maneri - The Bell  ",2016,Ches Smith,timpani
ECM 2475,"Golfam Khayam, Mona Matbou Riahi - Narrante  ",2016,Naqsh Duo: Mona Matbou Riahi,clarinet
ECM 2475,"Golfam Khayam, Mona Matbou Riahi - Narrante  ",2016,Golfam Khayam,guitar
ECM 2476,Wolfert Brederode Trio - Black Ice  ,2016,Wolfert Brederode,piano
ECM 2476,Wolfert Brederode Trio - Black Ice  ,2016,Gulli Gudmundsson,double bass
ECM 2476,Wolfert Brederode Trio - Black Ice  ,2016,Jasper Van Hulten,drums
ECM 2477,"Markus Stockhausen, Florian Weber - Alba  ",2016,Markus Stockhausen,flugelhorn
ECM 2477,"Markus Stockhausen, Florian Weber - Alba  ",2016,Markus Stockhausen,trumpet
ECM 2477,"Markus Stockhausen, Florian Weber - Alba  ",2016,Florian Weber,piano
ECM 2478-80,"John Abercrombie, Richie Beirach, George Mraz, Peter Donald - The First Quartet  ",2015,Richie Beirach,piano
ECM 2478-80,"John Abercrombie, Richie Beirach, George Mraz, Peter Donald - The First Quartet  ",2015,John Abercrombie,guitar
ECM 2478-80,"John Abercrombie, Richie Beirach, George Mraz, Peter Donald - The First Quartet  ",2015,John Abercrombie,electric mandolin
ECM 2478-80,"John Abercrombie, Richie Beirach, George Mraz, Peter Donald - The First Quartet  ",2015,George Mraz,bass
ECM 2478-80,"John Abercrombie, Richie Beirach, George Mraz, Peter Donald - The First Quartet  ",2015,Peter Donald,drums
ECM 2481,Dominique Pifarely Quartet - Trace Provisoire  ,2016,Dominique Pifarely,violin
ECM 2481,Dominique Pifarely Quartet - Trace Provisoire  ,2016,Antonin Rayon,piano
ECM 2481,Dominique Pifarely Quartet - Trace Provisoire  ,2016,Bruno Chevillon,double bass
ECM 2481,Dominique Pifarely Quartet - Trace Provisoire  ,2016,Francois Merville,drums
ECM 2482,Avishai Cohen - Into The Silence  ,2016,Avishai Cohen,trumpet
ECM 2482,Avishai Cohen - Into The Silence  ,2016,Bill McHenry,tenor sax
ECM 2482,Avishai Cohen - Into The Silence  ,2016,Yonathan Avishai,piano
ECM 2482,Avishai Cohen - Into The Silence  ,2016,Eric Revis,double bass
ECM 2482,Avishai Cohen - Into The Silence  ,2016,Nasheet Waits,drums
ECM 2483,"Michel Benita, Ethics - River Silver  ",2016,Ethics: Matthieu Michel,flugelhorn
ECM 2483,"Michel Benita, Ethics - River Silver  ",2016,Mieko Miyazaki,koto
ECM 2483,"Michel Benita, Ethics - River Silver  ",2016,Eivind Aarset,guitar
ECM 2483,"Michel Benita, Ethics - River Silver  ",2016,Eivind Aarset,electronics
ECM 2483,"Michel Benita, Ethics - River Silver  ",2016,Michel Benita,double bass
ECM 2483,"Michel Benita, Ethics - River Silver  ",2016,Philippe Garcia,drums
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Michael Formanek,double bass
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Kirk Knuffke,cornet
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Dave Ballou,trumpet
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Shane Endsley,trumpet
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Ralph Alessi,trumpet
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Jacob Garchik,trombone
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Ben Gerstein,trombone
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Alan Ferber,trombone
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Jeff Nelson,bass
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Jeff Nelson,contrabass trombone
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Loren Stillman,alto sax
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Loren Stillman,flute
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Oscar Noriega,alto sax
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Oscar Noriega,clarinet
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Oscar Noriega,bass clarinet
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Brian Settles,tenor sax
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Brian Settles,flute
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Chris Speed,tenor sax
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Chris Speed,clarinet
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Tim Berne,baritone sax
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Patricia Brennan,marimba
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Kris Davis,piano
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Mary Halvorson,guitar
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Tomas Fujiwara,drums
ECM 2484,"Michael Formanek, Ensemble Kolossus - The Distance  ",2016,Mark Helias,conductor
ECM 2485 NS,"Bruno Maderna, Luciano Berio - Now, And Then -- Orchestra Della Svizzera Italiana, Dennis Russell Davies  ",2017,Dennis Russell Davies,conductor
ECM 2485 NS,"Bruno Maderna, Luciano Berio - Now, And Then -- Orchestra Della Svizzera Italiana, Dennis Russell Davies  ",2017,Orchestra Della Svizzera Italiana,conductor
ECM 2485 NS,"Bruno Maderna, Luciano Berio - Now, And Then -- Orchestra Della Svizzera Italiana, Dennis Russell Davies  ",2017,Girolamo Frescobaldi,composer
ECM 2485 NS,"Bruno Maderna, Luciano Berio - Now, And Then -- Orchestra Della Svizzera Italiana, Dennis Russell Davies  ",2017,Bruno Maderna,transcriber
ECM 2486,"Vijay Iyer, Wadada Leo Smith - A Cosmic Rhythm With Each Stroke  ",2016,Wadada Leo Smith,trumpet
ECM 2486,"Vijay Iyer, Wadada Leo Smith - A Cosmic Rhythm With Each Stroke  ",2016,Vijay Iyer,piano
ECM 2486,"Vijay Iyer, Wadada Leo Smith - A Cosmic Rhythm With Each Stroke  ",2016,Fender Rhodes,electronics
ECM 2486,"Vijay Iyer, Wadada Leo Smith - A Cosmic Rhythm With Each Stroke  ",2016,Vijay Iyer,electronics
ECM 2487,"Carla Bley, Andy Sheppard, Steve Swallow - Andando El Tiempo  ",2016,Andy Sheppard,tenor
ECM 2487,"Carla Bley, Andy Sheppard, Steve Swallow - Andando El Tiempo  ",2016,Andy Sheppard,soprano sax
ECM 2487,"Carla Bley, Andy Sheppard, Steve Swallow - Andando El Tiempo  ",2016,Carla Bley,piano
ECM 2487,"Carla Bley, Andy Sheppard, Steve Swallow - Andando El Tiempo  ",2016,Steve Swallow,bass
ECM 2488,"Jack DeJohnette, Ravi Coltrane, Matthew Garrison - In Movement  ",2016,Ravi Coltrane,tenor
ECM 2488,"Jack DeJohnette, Ravi Coltrane, Matthew Garrison - In Movement  ",2016,Ravi Coltrane,soprano
ECM 2488,"Jack DeJohnette, Ravi Coltrane, Matthew Garrison - In Movement  ",2016,Ravi Coltrane,sopranino sax
ECM 2488,"Jack DeJohnette, Ravi Coltrane, Matthew Garrison - In Movement  ",2016,Matthew Garrison,electric bass
ECM 2488,"Jack DeJohnette, Ravi Coltrane, Matthew Garrison - In Movement  ",2016,Matthew Garrison,electronics
ECM 2488,"Jack DeJohnette, Ravi Coltrane, Matthew Garrison - In Movement  ",2016,Jack DeJohnette,drums
ECM 2488,"Jack DeJohnette, Ravi Coltrane, Matthew Garrison - In Movement  ",2016,Jack DeJohnette,piano
ECM 2488,"Jack DeJohnette, Ravi Coltrane, Matthew Garrison - In Movement  ",2016,Jack DeJohnette,electronic percussion
ECM 2489,"Aaron Parks, Ben Street, Billy Hart - Find The Way  ",2017,Aaron Parks,piano
ECM 2489,"Aaron Parks, Ben Street, Billy Hart - Find The Way  ",2017,Ben Street,double bass
ECM 2489,"Aaron Parks, Ben Street, Billy Hart - Find The Way  ",2017,Billy Hart,drums
ECM 2490-93,"Peter Erskine Trio, John Taylor, Palle Danielsson - As It Was  ",2016,John Taylor,piano
ECM 2490-93,"Peter Erskine Trio, John Taylor, Palle Danielsson - As It Was  ",2016,Palle Danielsson,bass
ECM 2490-93,"Peter Erskine Trio, John Taylor, Palle Danielsson - As It Was  ",2016,Peter Erskine,drums
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Roscoe Mitchell,sopranino
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Roscoe Mitchell,soprano
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Roscoe Mitchell,alto
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Roscoe Mitchell,bass sax
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Roscoe Mitchell,flute
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Roscoe Mitchell,piccolo
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Roscoe Mitchell,bass recorder
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Roscoe Mitchell,percussion
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,James Fei,sopranino
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,James Fei,alto sax
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,James Fei,contra alto clarinet
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,James Fei,electronics
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,William Winant,percussion
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,William Winant,tubular bells
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,William Winant,glockenspiel
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,William Winant,vibes
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,William Winant,marimba
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,William Winant,roto toms
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,William Winant,cymbals
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,William Winant,bass drum
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,William Winant,woodblock
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,William Winant,timpani
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Hugh Ragin,trumpet
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Hugh Ragin,piccolo trumpet
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Tyshawn Sorey,trombone
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Tyshawn Sorey,piano
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Tyshawn Sorey,drums
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Tyshawn Sorey,percussion
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Craig Taborn,piano
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Craig Taborn,organ
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Craig Taborn,electronics
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Kikanju Baku,drums
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Kikanju Baku,percussion
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Jaribu Shahid,double bass
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Jaribu Shahid,bass guitar
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Jaribu Shahid,percussion
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Tani Tabbal,drums
ECM 2494/95,Roscoe Mitchell - Bells For The South Side  ,2017,Tani Tabbal,percussion
ECM 2496 NS,"Frode Haltli, Arditti Quartet, Trondheim Soloists - Air -- Bent Sorensen / Hans Abrahamsen  ",2016,Frode Haltli,accordion
ECM 2496 NS,"Frode Haltli, Arditti Quartet, Trondheim Soloists - Air -- Bent Sorensen / Hans Abrahamsen  ",2016,Bent Sorensen,composer
ECM 2496 NS,"Frode Haltli, Arditti Quartet, Trondheim Soloists - Air -- Bent Sorensen / Hans Abrahamsen  ",2016,Trondheim Soloists,composer
ECM 2497,no information,NA,NA,NA
ECM 2498 NS,Zsofia Boros - Local Objects  ,2016,Zsofia Boros,classical guitar
ECM 2498 NS,Zsofia Boros - Local Objects  ,2016,Mathias Duplessy,composer
ECM 2498 NS,Zsofia Boros - Local Objects  ,2016,Egberto Gismonti,composer
ECM 2498 NS,Zsofia Boros - Local Objects  ,2016,Carlo Domeniconi,composer
ECM 2498 NS,Zsofia Boros - Local Objects  ,2016,Jorge Cardoso,composer
ECM 2498 NS,Zsofia Boros - Local Objects  ,2016,Al Di Meola,composer
ECM 2498 NS,Zsofia Boros - Local Objects  ,2016,Franghiz Ali-Zadeh,composer
ECM 2498 NS,Zsofia Boros - Local Objects  ,2016,Anibal Augusto Sardinha,composer
ECM 2498 NS,Zsofia Boros - Local Objects  ,2016,Garoto,composer
ECM 2498 NS,Zsofia Boros - Local Objects  ,2016,Alex Pinter,composer
ECM 2498 NS,Zsofia Boros - Local Objects  ,2016,Stephan Dickbauer,composer
ECM 2499,"Jakob Bro, Thomas Morgan, Joey Baron - Streams  ",2016,Jakob Bro,guitar
ECM 2499,"Jakob Bro, Thomas Morgan, Joey Baron - Streams  ",2016,Thomas Morgan,double bass
ECM 2499,"Jakob Bro, Thomas Morgan, Joey Baron - Streams  ",2016,Joey Baron,drums
ECM 2500-03,Keith Jarrett - A Multitude Of Angels  ,2016,Keith Jarrett,piano
ECM 2504,"Louis Sclavis, Dominique Pifarely, Vincent Courtois - Asian Fields Variations  ",2017,Louis Sclavis,clarinet
ECM 2504,"Louis Sclavis, Dominique Pifarely, Vincent Courtois - Asian Fields Variations  ",2017,Dominique Pifarely,violin
ECM 2504,"Louis Sclavis, Dominique Pifarely, Vincent Courtois - Asian Fields Variations  ",2017,Vincent Courtois,cello
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Jean-Guihen Queyras,cello
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Tamara Stefanovich,piano
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Elliot Simpson,guitar
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Natalia Zagorinskaya,soprano
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Gerrie De Vries,mezzo-soprano
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Yves Saelens,tenor
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Harry Van Der Kamp,bass
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Casba Kiraly,spoken word
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Netherlands Radio Choir,spoken word
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Netherlands Radio Choir,pianino
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Reinbert De Leeuw,conductor
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Asko | Schonberg,conductor
ECM 2505-07 NS,"Gyorgy Kurtag - Complete Works For Ensemble And Choir -- Reinbert De Leeuw, Asko | Schonberg, Netherlands Radio Choir  ",2017,Gyorgy Kurtag,composer
ECM 2508 NS,Tigran Mansurian - Requiem  ,2017,Anja Petersen,soprano
ECM 2508 NS,Tigran Mansurian - Requiem  ,2017,Andrew Redmond,baritone
ECM 2508 NS,Tigran Mansurian - Requiem  ,2017,Munchener Kammerorchester,conductor
ECM 2508 NS,Tigran Mansurian - Requiem  ,2017,Alexander Liebreich,conductor
ECM 2508 NS,Tigran Mansurian - Requiem  ,2017,RIAS Kammerchor,conductor
ECM 2508 NS,Tigran Mansurian - Requiem  ,2017,Tigran Mansurian,composer
ECM 2509 NS,Momo Kodama - Point And Line -- Debussy / Hosokawa  ,2017,Momo Kodama,piano
ECM 2509 NS,Momo Kodama - Point And Line -- Debussy / Hosokawa  ,2017,Claude Debussy,composer
ECM 2509 NS,Momo Kodama - Point And Line -- Debussy / Hosokawa  ,2017,Toshio Hosokawa,composer
ECM 2510 NS,"Yuuko Shiokawa, Andras Schiff -- Bach / Busoni / Beethoven  ",2017,Yuuko Shiokawa,violin
ECM 2510 NS,"Yuuko Shiokawa, Andras Schiff -- Bach / Busoni / Beethoven  ",2017,Andras Schiff,piano
ECM 2510 NS,"Yuuko Shiokawa, Andras Schiff -- Bach / Busoni / Beethoven  ",2017,Johann Sebastian Bach,composer
ECM 2511,no information,NA,NA,NA
ECM 2512,"Theo Bleckmann, Ben Monder, Shai Maestro, Chris Tordini, John Hollenbeck - Elegy  ",2017,Shai Maestro,piano
ECM 2512,"Theo Bleckmann, Ben Monder, Shai Maestro, Chris Tordini, John Hollenbeck - Elegy  ",2017,Ben Monder,guitar
ECM 2512,"Theo Bleckmann, Ben Monder, Shai Maestro, Chris Tordini, John Hollenbeck - Elegy  ",2017,Chris Tordini,double bass
ECM 2512,"Theo Bleckmann, Ben Monder, Shai Maestro, Chris Tordini, John Hollenbeck - Elegy  ",2017,John Hollenbeck,drums
ECM 2512,"Theo Bleckmann, Ben Monder, Shai Maestro, Chris Tordini, John Hollenbeck - Elegy  ",2017,Theo Bleckmann,voice
ECM 2513 NS,Joseph Brodsky - Elegie An John Donne -- Christian Reiner  ,2017,Joseph Brodsky,words
ECM 2513 NS,Joseph Brodsky - Elegie An John Donne -- Christian Reiner  ,2017,Christian Reiner,read
ECM 2514 NS,Komitas - Seven Songs -- Lusine Grigoryan  ,2017,Lusine Grigoryan,piano
ECM 2514 NS,Komitas - Seven Songs -- Lusine Grigoryan  ,2017,Komitas,composer
ECM 2515,"Wolfgang Muthspiel, Ambrose Akinmusire, Brad Mehldau, Larry Grenadier, Brian Blade - Rising Grace  ",2016,Ambrose Akinmusire,trumpet
ECM 2515,"Wolfgang Muthspiel, Ambrose Akinmusire, Brad Mehldau, Larry Grenadier, Brian Blade - Rising Grace  ",2016,Brad Mehldau,piano
ECM 2515,"Wolfgang Muthspiel, Ambrose Akinmusire, Brad Mehldau, Larry Grenadier, Brian Blade - Rising Grace  ",2016,Wolfgang Muthspiel,guitar
ECM 2515,"Wolfgang Muthspiel, Ambrose Akinmusire, Brad Mehldau, Larry Grenadier, Brian Blade - Rising Grace  ",2016,Larry Grenadier,double bass
ECM 2515,"Wolfgang Muthspiel, Ambrose Akinmusire, Brad Mehldau, Larry Grenadier, Brian Blade - Rising Grace  ",2016,Brian Blade,drums
ECM 2516,Ralph Towner - My Foolish Heart  ,2017,Ralph Towner,classical guitar
ECM 2516,Ralph Towner - My Foolish Heart  ,2017,Ralph Towner,12-string guitar
ECM 2517,"Colin Vallon, Patrice Moret, Julian Sartorius - Danse  ",2017,Colin Vallon,piano
ECM 2517,"Colin Vallon, Patrice Moret, Julian Sartorius - Danse  ",2017,Patrice Moret,double bass
ECM 2517,"Colin Vallon, Patrice Moret, Julian Sartorius - Danse  ",2017,Julian Sartorius,drums
ECM 2518,Dominic Miller - Silent Light  ,2017,Dominic Miller,guitar
ECM 2518,Dominic Miller - Silent Light  ,2017,Miles Bould,percussion
ECM 2519,"Chris Potter, David Virelles, Joe Martin, Marcus Gilmore - The Dreamer Is The Dream  ",2017,Chris Potter,sax
ECM 2519,"Chris Potter, David Virelles, Joe Martin, Marcus Gilmore - The Dreamer Is The Dream  ",2017,Chris Potter,clarinet
ECM 2519,"Chris Potter, David Virelles, Joe Martin, Marcus Gilmore - The Dreamer Is The Dream  ",2017,Chris Potter,flute
ECM 2519,"Chris Potter, David Virelles, Joe Martin, Marcus Gilmore - The Dreamer Is The Dream  ",2017,Chris Potter,ilimba
ECM 2519,"Chris Potter, David Virelles, Joe Martin, Marcus Gilmore - The Dreamer Is The Dream  ",2017,Chris Potter,samples
ECM 2519,"Chris Potter, David Virelles, Joe Martin, Marcus Gilmore - The Dreamer Is The Dream  ",2017,David Virelles,piano
ECM 2519,"Chris Potter, David Virelles, Joe Martin, Marcus Gilmore - The Dreamer Is The Dream  ",2017,David Virelles,celeste
ECM 2519,"Chris Potter, David Virelles, Joe Martin, Marcus Gilmore - The Dreamer Is The Dream  ",2017,Joe Martin,double bass
ECM 2519,"Chris Potter, David Virelles, Joe Martin, Marcus Gilmore - The Dreamer Is The Dream  ",2017,Marcus Gilmore,drums
ECM 2519,"Chris Potter, David Virelles, Joe Martin, Marcus Gilmore - The Dreamer Is The Dream  ",2017,Marcus Gilmore,percussion
ECM 2520,Trio Mediaeval & Arve Henriksen - Rimur  ,2017,Berit Opheim,voice
ECM 2520,Trio Mediaeval & Arve Henriksen - Rimur  ,2017,Anna Maria Friman,voice
ECM 2520,Trio Mediaeval & Arve Henriksen - Rimur  ,2017,Anna Maria Friman,Hardanger fiddle
ECM 2520,Trio Mediaeval & Arve Henriksen - Rimur  ,2017,Linn Andrea Fuglseth,voice
ECM 2520,Trio Mediaeval & Arve Henriksen - Rimur  ,2017,Linn Andrea Fuglseth,shruti box
ECM 2520,Trio Mediaeval & Arve Henriksen - Rimur  ,2017,Arve Henriksen,trumpet
ECM 2521,no information,NA,NA,NA
ECM 2522,"Quercus - Nightfall -- June Tabor, Iain Ballamy, Huw Warren  ",2017,Iain Ballamy,tenor
ECM 2522,"Quercus - Nightfall -- June Tabor, Iain Ballamy, Huw Warren  ",2017,Iain Ballamy,soprano sax
